,zip1,zip2,#people_visit
886,10004,11234,23
887,10004,11235,21
888,10004,11236,13
889,10004,11237,46
890,10004,11238,64
891,10004,11239,10
892,10004,11251,4
893,10004,11354,20
894,10004,11355,37
895,10004,11356,13
896,10004,11357,11
897,10004,11358,8
898,10004,11359,1
899,10004,11360,5
900,10004,11361,12
901,10004,11362,10
902,10004,11363,3
903,10004,11364,3
904,10004,11365,11
905,10004,11366,12
906,10004,11367,13
907,10004,11368,36
908,10004,11369,7
909,10004,11370,10
910,10004,11371,89
911,10004,11372,21
912,10004,11373,44
913,10004,11374,18
914,10004,11375,36
915,10004,11377,30
916,10004,11378,15
917,10004,11379,7
918,10004,11385,29
919,10004,11411,3
920,10004,11412,2
921,10004,11413,5
922,10004,11414,13
923,10004,11415,14
924,10004,11416,6
925,10004,11417,12
926,10004,11418,7
927,10004,11419,6
928,10004,11420,12
929,10004,11421,6
930,10004,11422,3
931,10004,11423,9
932,10004,11426,5
933,10004,11427,7
934,10004,11428,5
935,10004,11429,5
936,10004,11430,208
937,10004,11432,24
938,10004,11433,12
939,10004,11434,12
940,10004,11435,27
941,10004,11436,7
942,10004,11691,9
943,10004,11692,4
944,10004,11693,5
945,10004,11694,5
946,10004,11697,2
947,10005,10005,361
948,10005,10006,119
949,10005,10007,526
950,10005,10009,69
951,10005,10010,186
952,10005,10011,269
953,10005,10012,254
954,10005,10013,230
955,10005,10014,230
956,10005,10016,125
957,10005,10017,193
958,10005,10018,219
959,10005,10019,313
960,10005,10020,236
961,10005,10021,58
962,10005,10022,205
963,10005,10023,184
964,10005,10024,93
965,10005,10025,57
966,10005,10026,35
967,10005,10027,56
968,10005,10028,66
969,10005,10029,36
970,10005,10030,15
971,10005,10031,17
972,10005,10032,23
973,10005,10033,16
974,10005,10034,21
975,10005,10035,30
976,10005,10036,372
977,10005,10037,18
978,10005,10038,176
979,10005,10039,11
980,10005,10040,13
981,10005,10041,6
982,10005,10044,10
983,10005,10045,6
985,10005,10048,178
986,10005,10055,2
987,10005,10069,8
988,10005,10080,3
989,10005,10081,7
990,10005,10096,2
991,10005,10103,2
992,10005,10104,1
993,10005,10105,2
995,10005,10107,2
996,10005,10110,1
997,10005,10111,39
998,10005,10112,1
1000,10005,10118,35
1001,10005,10119,2
1002,10005,10120,4
1003,10005,10121,5
1005,10005,10123,2
1006,10005,10128,27
1008,10005,10152,3
1009,10005,10153,17
1010,10005,10154,1
1012,10005,10165,2
1013,10005,10166,6
1014,10005,10167,6
1016,10005,10169,7
1017,10005,10170,2
1019,10005,10172,2
1021,10005,10174,15
1022,10005,10175,1
1023,10005,10176,1
1027,10005,10203,7
1028,10005,10259,9
1029,10005,10260,50
1030,10005,10265,27
1031,10005,10270,5
1032,10005,10271,7
1033,10005,10275,8
1034,10005,10278,2
1035,10005,10279,2
1036,10005,10280,33
1037,10005,10281,75
1038,10005,10282,32
1039,10005,10285,13
1040,10005,10286,17
1041,10005,10301,31
1042,10005,10302,11
1043,10005,10303,6
1044,10005,10304,12
1045,10005,10305,11
1046,10005,10306,16
1047,10005,10307,6
1048,10005,10308,8
1049,10005,10309,13
1050,10005,10310,9
1051,10005,10312,9
1052,10005,10314,24
1053,10005,10451,18
1054,10005,10452,23
1055,10005,10453,9
1056,10005,10454,11
1057,10005,10455,13
1058,10005,10456,8
1059,10005,10457,6
1060,10005,10458,25
1061,10005,10459,8
1062,10005,10460,12
1063,10005,10461,15
1064,10005,10462,21
1065,10005,10463,16
1066,10005,10464,7
1067,10005,10465,10
1068,10005,10466,8
1069,10005,10467,12
1070,10005,10468,11
1071,10005,10469,7
1072,10005,10470,7
1073,10005,10471,11
1074,10005,10472,9
1075,10005,10473,6
1076,10005,10474,5
1077,10005,10475,8
1079,10005,11004,2
1081,10005,11040,1
1082,10005,11101,48
1083,10005,11102,17
1084,10005,11103,20
1085,10005,11104,8
1086,10005,11105,22
1087,10005,11106,19
1088,10005,11109,1
1089,10005,11201,197
1090,10005,11203,9
1091,10005,11204,6
1092,10005,11205,22
1093,10005,11206,48
1094,10005,11207,20
1095,10005,11208,10
1096,10005,11209,16
1097,10005,11210,10
1098,10005,11211,126
