,zip1,zip2,#people_visit
726,10004,10020,339
727,10004,10021,46
728,10004,10022,213
729,10004,10023,200
730,10004,10024,131
731,10004,10025,60
732,10004,10026,39
733,10004,10027,50
734,10004,10028,68
735,10004,10029,34
736,10004,10030,13
737,10004,10031,19
738,10004,10032,26
739,10004,10033,15
740,10004,10034,12
741,10004,10035,23
742,10004,10036,574
743,10004,10037,12
744,10004,10038,148
745,10004,10039,10
746,10004,10040,16
747,10004,10041,43
748,10004,10044,14
751,10004,10048,263
753,10004,10069,10
754,10004,10080,2
755,10004,10081,2
756,10004,10096,1
757,10004,10103,4
758,10004,10104,1
759,10004,10105,2
760,10004,10106,2
761,10004,10107,1
763,10004,10111,49
765,10004,10115,1
766,10004,10118,55
767,10004,10119,3
768,10004,10120,7
769,10004,10121,8
770,10004,10122,1
772,10004,10128,27
774,10004,10152,3
775,10004,10153,25
776,10004,10154,4
778,10004,10165,4
779,10004,10166,6
780,10004,10167,9
782,10004,10169,14
783,10004,10170,1
785,10004,10172,3
787,10004,10174,11
789,10004,10176,1
790,10004,10177,1
792,10004,10196,1
793,10004,10203,1
794,10004,10259,2
795,10004,10260,7
796,10004,10265,5
797,10004,10270,1
799,10004,10275,49
800,10004,10278,5
801,10004,10279,2
802,10004,10280,56
803,10004,10281,62
804,10004,10282,20
805,10004,10285,7
806,10004,10286,5
807,10004,10301,42
808,10004,10302,10
809,10004,10303,6
810,10004,10304,14
811,10004,10305,15
812,10004,10306,17
813,10004,10307,5
814,10004,10308,6
815,10004,10309,12
816,10004,10310,9
817,10004,10312,9
818,10004,10314,28
819,10004,10451,21
820,10004,10452,25
821,10004,10453,8
822,10004,10454,8
823,10004,10455,15
824,10004,10456,7
825,10004,10457,8
826,10004,10458,15
827,10004,10459,9
828,10004,10460,15
829,10004,10461,12
830,10004,10462,33
831,10004,10463,12
832,10004,10464,5
833,10004,10465,7
834,10004,10466,8
835,10004,10467,17
836,10004,10468,10
837,10004,10469,6
838,10004,10470,5
839,10004,10471,9
840,10004,10472,10
841,10004,10473,5
842,10004,10474,8
843,10004,10475,11
845,10004,11004,2
847,10004,11040,1
848,10004,11101,52
849,10004,11102,20
850,10004,11103,16
851,10004,11104,5
852,10004,11105,19
853,10004,11106,16
854,10004,11109,3
855,10004,11201,230
856,10004,11203,7
857,10004,11204,7
858,10004,11205,17
859,10004,11206,37
860,10004,11207,21
861,10004,11208,11
862,10004,11209,17
863,10004,11210,11
864,10004,11211,124
865,10004,11212,10
866,10004,11213,11
867,10004,11214,15
868,10004,11215,46
869,10004,11216,21
870,10004,11217,77
871,10004,11218,11
872,10004,11219,10
873,10004,11220,17
874,10004,11221,27
875,10004,11222,38
876,10004,11223,4
877,10004,11224,26
878,10004,11225,15
879,10004,11226,75
880,10004,11228,10
881,10004,11229,12
882,10004,11230,10
883,10004,11231,30
884,10004,11232,25
885,10004,11233,18
886,10004,11234,16
887,10004,11235,14
888,10004,11236,11
889,10004,11237,29
890,10004,11238,37
891,10004,11239,8
892,10004,11251,3
893,10004,11354,17
894,10004,11355,21
895,10004,11356,8
896,10004,11357,9
897,10004,11358,7
898,10004,11359,1
899,10004,11360,5
900,10004,11361,9
901,10004,11362,6
902,10004,11363,1
903,10004,11364,3
904,10004,11365,8
905,10004,11366,10
906,10004,11367,8
907,10004,11368,23
908,10004,11369,6
909,10004,11370,7
910,10004,11371,45
911,10004,11372,11
912,10004,11373,32
913,10004,11374,14
914,10004,11375,26
915,10004,11377,18
916,10004,11378,11
917,10004,11379,6
918,10004,11385,19
919,10004,11411,3
920,10004,11412,1
921,10004,11413,4
922,10004,11414,10
923,10004,11415,14
924,10004,11416,5
925,10004,11417,10
926,10004,11418,6
927,10004,11419,6
928,10004,11420,10
929,10004,11421,4
930,10004,11422,3
931,10004,11423,6
932,10004,11426,5
933,10004,11427,5
934,10004,11428,3
935,10004,11429,5
936,10004,11430,126
937,10004,11432,20
938,10004,11433,8
939,10004,11434,8
940,10004,11435,17
941,10004,11436,6
942,10004,11691,6
943,10004,11692,4
944,10004,11693,5
945,10004,11694,4
946,10004,11697,1
947,10005,10005,289
948,10005,10006,92
949,10005,10007,396
950,10005,10009,40
951,10005,10010,130
952,10005,10011,184
953,10005,10012,166
954,10005,10013,156
955,10005,10014,150
956,10005,10016,87
957,10005,10017,128
958,10005,10018,146
959,10005,10019,207
960,10005,10020,152
961,10005,10021,35
962,10005,10022,135
963,10005,10023,137
964,10005,10024,60
965,10005,10025,43
966,10005,10026,27
967,10005,10027,41
968,10005,10028,42
969,10005,10029,27
970,10005,10030,12
971,10005,10031,13
972,10005,10032,16
973,10005,10033,13
974,10005,10034,15
975,10005,10035,21
976,10005,10036,250
977,10005,10037,10
978,10005,10038,133
979,10005,10039,7
980,10005,10040,8
981,10005,10041,4
982,10005,10044,5
983,10005,10045,3
985,10005,10048,117
986,10005,10055,2
987,10005,10069,6
988,10005,10080,2
989,10005,10081,6
990,10005,10096,2
992,10005,10104,1
993,10005,10105,2
995,10005,10107,2
997,10005,10111,22
998,10005,10112,1
1000,10005,10118,19
1001,10005,10119,2
1002,10005,10120,3
1003,10005,10121,4
1005,10005,10123,1
1006,10005,10128,19
1008,10005,10152,1
1009,10005,10153,9
1010,10005,10154,1
1012,10005,10165,2
1013,10005,10166,6
1014,10005,10167,6
1016,10005,10169,6
1017,10005,10170,2
1019,10005,10172,2
1021,10005,10174,11
1022,10005,10175,1
1023,10005,10176,1
1027,10005,10203,6
1028,10005,10259,6
1029,10005,10260,40
1030,10005,10265,22
1031,10005,10270,4
1032,10005,10271,7
1033,10005,10275,8
1034,10005,10278,2
1035,10005,10279,2
1036,10005,10280,24
1037,10005,10281,49
1038,10005,10282,22
1039,10005,10285,8
1040,10005,10286,13
1041,10005,10301,24
1042,10005,10302,8
1043,10005,10303,5
1044,10005,10304,8
1045,10005,10305,10
1046,10005,10306,14
1047,10005,10307,4
1048,10005,10308,6
1049,10005,10309,9
1050,10005,10310,7
1051,10005,10312,7
1052,10005,10314,17
1053,10005,10451,16
1054,10005,10452,18
1055,10005,10453,7
1056,10005,10454,6
1057,10005,10455,10
1058,10005,10456,6
1059,10005,10457,3
1060,10005,10458,14
1061,10005,10459,7
1062,10005,10460,12
